1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.31,77.32325799313587,18.92586781780141,1.5395132058928116,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.2,64.08325799313587,23.07586781780141,2.1295132058928115,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.43,84.88325799313587,19.88586781780141,1.5495132058928116,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,1.6300000000000001,61.203257993135864,19.56586781780141,1.9095132058928115,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.37,56.71325799313587,23.06586781780141,1.9395132058928115,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.84,85.40325799313587,19.81586781780141,2.279513205892812,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.2,72.68325799313587,18.53586781780141,1.9795132058928115,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,1.6500000000000001,79.91325799313587,24.22586781780141,2.2395132058928118,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,1.71,56.663257993135865,17.81586781780141,2.2495132058928116,0.533
1.34,0.263,0.353,0.504,0.584,1.512,0.918,0.124,2.792,0.201,0.0041,1.29,0.0852,0.483,0.291,0.52,70.30325799313587,17.50586781780141,2.0895132058928114,0.533
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,0.9,87.37325799313587,20.54586781780141,1.5595132058928116,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,0.43,85.51325799313587,24.58586781780141,1.5695132058928116,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,0.86,83.83325799313587,23.44586781780141,2.2395132058928118,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,1.46,66.39325799313586,17.03586781780141,1.9295132058928115,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,1.62,80.18325799313587,24.57586781780141,1.7295132058928115,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,0.8,56.47325799313587,24.475867817801408,2.0895132058928114,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,1.54,56.54325799313587,22.10586781780141,1.6195132058928117,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,0.13,82.60325799313587,16.59586781780141,1.9995132058928116,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,1.23,72.83325799313587,17.12586781780141,1.5095132058928116,0.139
1.96,1.913,0.683,0.949,0.706,2.966,0.127,2.286,2.435,0.193,0.0141,2.509,0.2007,0.409,0.237,1.17,60.93325799313587,17.06586781780141,1.6895132058928115,0.139
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,1.1,60.13325799313587,23.22586781780141,2.0495132058928114,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,1.46,73.56325799313586,18.02586781780141,2.0195132058928116,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,0.55,73.08325799313587,22.955867817801412,2.1995132058928117,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,1.51,62.75325799313587,19.72586781780141,1.9795132058928115,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,0.72,83.17325799313588,16.98586781780141,1.7895132058928116,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,0.0,88.15325799313587,22.06586781780141,1.8495132058928117,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,0.28,56.803257993135865,22.40586781780141,1.9795132058928115,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,1.75,55.79325799313587,21.57586781780141,1.5695132058928116,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,0.29,66.72325799313586,17.33586781780141,2.2095132058928115,1.022
0.777,1.16,0.649,0.743,0.754,1.647,0.33,0.878,2.056,0.187,0.0038,2.386,0.2621,0.415,0.315,1.78,66.28325799313586,23.705867817801412,1.6395132058928115,1.022
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.13,86.16325799313587,23.34586781780141,1.7795132058928116,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.73,66.16325799313587,16.41586781780141,2.2195132058928113,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.27,80.93325799313587,24.09586781780141,1.5595132058928116,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.68,59.943257993135866,23.55586781780141,2.0895132058928114,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,1.71,66.00325799313586,17.57586781780141,2.1295132058928115,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,1.12,72.79325799313587,23.11586781780141,1.8295132058928116,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,1.82,73.78325799313586,20.73586781780141,1.5395132058928116,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.33,76.20325799313586,17.05586781780141,1.5595132058928116,0.546
1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,1.68,75.02325799313587,19.44586781780141,2.1395132058928117,0.546
